IdVenta,DocuVenta,Fecha,Total,SubTotal,IGV,IdVendedor,IdCliente
1096,B/001-001536,2018-02-23 00:00:00,10.5,8.8200000000000003,1.6799999999999999,5,3210
1097,B/001-001537,2018-02-23 00:00:00,3,2.52,0.47999999999999998,3,7060
1098,B/001-001538,2018-02-24 00:00:00,10,8.4000000000000004,1.6000000000000001,3,1528
1099,B/001-001539,2018-02-24 00:00:00,16,13.449999999999999,2.5499999999999998,1,6859
1100,B/001-001540,2018-02-24 00:00:00,6,5.04,0.95999999999999996,2,3933
1101,B/001-001541,2018-02-24 00:00:00,2.5,2.1000000000000001,0.40000000000000002,2,2606
1102,B/001-001542,2018-02-24 00:00:00,2.5,2.1000000000000001,0.40000000000000002,5,5972
1103,B/001-001543,2018-02-24 00:00:00,8,6.7199999999999998,1.28,3,1815
1104,B/001-001544,2018-02-24 00:00:00,4.5,3.7799999999999998,0.71999999999999997,1,3816
1105,B/001-001545,2018-02-24 00:00:00,3,2.52,0.47999999999999998,4,5951
1106,B/001-001546,2018-02-24 00:00:00,1.5,1.26,0.23999999999999999,3,3209
1107,B/001-001547,2018-02-25 00:00:00,3,2.52,0.47999999999999998,3,514
1108,B/001-001548,2018-02-25 00:00:00,2,1.6799999999999999,0.32000000000000001,4,6644
1109,B/001-001549,2018-02-25 00:00:00,10,8.4000000000000004,1.6000000000000001,4,772
1110,B/001-001550,2018-02-25 00:00:00,20,16.809999999999999,3.1899999999999999,1,4805
1111,B/001-001551,2018-02-25 00:00:00,2,1.6799999999999999,0.32000000000000001,1,214
1112,B/001-001552,2018-02-26 00:00:00,1,0.83999999999999997,0.16,3,6782
1113,B/001-001553,2018-02-26 00:00:00,2,1.6799999999999999,0.32000000000000001,4,1393
1114,B/001-001554,2018-02-26 00:00:00,4,3.3599999999999999,0.64000000000000001,2,4810
1115,B/001-001555,2018-02-26 00:00:00,2,1.6799999999999999,0.32000000000000001,3,1884
1116,B/001-001556,2018-02-26 00:00:00,19,15.970000000000001,3.0299999999999998,2,6299
1117,B/001-001557,2018-02-26 00:00:00,9,7.5599999999999996,1.4399999999999999,2,5837
1118,B/001-001558,2018-02-26 00:00:00,6,5.04,0.95999999999999996,3,6973
1119,B/001-001559,2018-02-26 00:00:00,5,4.2000000000000002,0.80000000000000004,3,1767
1120,B/001-001560,2018-02-27 00:00:00,5,4.2000000000000002,0.80000000000000004,3,6230
1121,B/001-001561,2018-02-27 00:00:00,55,46.219999999999999,8.7799999999999994,3,5336
1122,B/001-001562,2018-02-27 00:00:00,44,36.969999999999999,7.0300000000000002,3,3026
1123,B/001-001563,2018-02-27 00:00:00,29,24.370000000000001,4.6299999999999999,1,5777
1124,B/001-001564,2018-02-28 00:00:00,17,14.289999999999999,2.71,2,310
1125,B/001-001565,2018-02-28 00:00:00,9,7.5599999999999996,1.4399999999999999,1,6008
1126,B/001-001566,2018-02-28 00:00:00,60,50.420000000000002,9.5800000000000001,3,3448
1127,B/001-001567,2018-02-28 00:00:00,7,5.8799999999999999,1.1200000000000001,2,1140
1128,B/001-001568,2018-02-28 00:00:00,3,2.52,0.47999999999999998,3,2958
1129,B/001-001569,2018-02-28 00:00:00,4,3.3599999999999999,0.64000000000000001,5,630
1130,B/001-001570,2018-03-01 00:00:00,2,1.6799999999999999,0.32000000000000001,3,4036
1131,B/001-001571,2018-03-01 00:00:00,2.5,2.1000000000000001,0.40000000000000002,1,195
1132,B/001-001572,2018-03-01 00:00:00,2,1.6799999999999999,0.32000000000000001,2,1331
1133,B/001-001573,2018-03-01 00:00:00,3,2.52,0.47999999999999998,1,5247
1134,B/001-001574,2018-03-01 00:00:00,21,17.649999999999999,3.3500000000000001,2,1639
1135,B/001-001575,2018-03-02 00:00:00,13,10.92,2.0800000000000001,4,4254
1136,B/001-001576,2018-03-02 00:00:00,13,10.92,2.0800000000000001,4,1944
1137,B/001-001577,2018-03-02 00:00:00,5,4.2000000000000002,0.80000000000000004,4,867
1138,B/001-001578,2018-03-02 00:00:00,300,252.09999999999999,47.899999999999999,4,288
1139,B/001-001579,2018-03-02 00:00:00,8,6.7199999999999998,1.28,2,6235
1140,B/001-001580,2018-03-03 00:00:00,75,63.030000000000001,11.970000000000001,2,6928
1141,B/001-001581,2018-03-04 00:00:00,0.80000000000000004,0.67000000000000004,0.13,1,721
1142,B/001-001582,2018-03-04 00:00:00,5,4.2000000000000002,0.80000000000000004,2,911
1143,B/001-001583,2018-03-04 00:00:00,3,2.52,0.47999999999999998,2,6991
1144,B/001-001584,2018-03-04 00:00:00,3,2.52,0.47999999999999998,4,1352
1145,B/001-001585,2018-03-04 00:00:00,9,7.5599999999999996,1.4399999999999999,4,1506
1146,B/001-001586,2018-03-04 00:00:00,2,1.6799999999999999,0.32000000000000001,4,2892
1147,B/001-001587,2018-03-04 00:00:00,7,5.8799999999999999,1.1200000000000001,4,6692
1148,B/001-001588,2018-03-04 00:00:00,16,13.449999999999999,2.5499999999999998,5,686
1149,B/001-001589,2018-03-05 00:00:00,43,36.130000000000003,6.8700000000000001,4,2611
1150,B/001-001590,2018-03-05 00:00:00,39,32.770000000000003,6.2300000000000004,4,3381
1151,B/001-001591,2018-03-05 00:00:00,15,12.609999999999999,2.3900000000000001,5,6931
1152,B/001-001592,2018-03-05 00:00:00,9.5999999999999996,8.0700000000000003,1.53,4,2956
1153,B/001-001593,2018-03-05 00:00:00,4,3.3599999999999999,0.64000000000000001,3,7056
1154,B/001-001594,2018-03-05 00:00:00,3,2.52,0.47999999999999998,2,369
1155,B/001-001595,2018-03-05 00:00:00,80,67.230000000000004,12.77,3,6932
1156,B/001-001596,2018-03-05 00:00:00,4,3.3599999999999999,0.64000000000000001,3,677
1157,B/001-001597,2018-03-06 00:00:00,4,3.3599999999999999,0.64000000000000001,2,7038
1158,B/001-001598,2018-03-06 00:00:00,17,14.289999999999999,2.71,2,3996
1159,B/001-001599,2018-03-06 00:00:00,3,2.52,0.47999999999999998,5,271
1160,B/001-001600,2018-03-06 00:00:00,19,15.970000000000001,3.0299999999999998,1,425
1161,B/001-001601,2018-03-06 00:00:00,6,5.04,0.95999999999999996,5,1811
1162,B/001-001602,2018-03-07 00:00:00,6,5.04,0.95999999999999996,4,1405
1163,B/001-001603,2018-03-07 00:00:00,5,4.2000000000000002,0.80000000000000004,4,6919
1164,B/001-001604,2018-03-07 00:00:00,10.5,8.8200000000000003,1.6799999999999999,4,4176
1165,B/001-001605,2018-03-07 00:00:00,18,15.130000000000001,2.8700000000000001,1,1567
1166,B/001-001606,2018-03-08 00:00:00,19,15.970000000000001,3.0299999999999998,2,4232
1167,B/001-001607,2018-03-08 00:00:00,10,8.4000000000000004,1.6000000000000001,5,7033
1168,B/001-001608,2018-03-08 00:00:00,2,1.6799999999999999,0.32000000000000001,2,5772
1169,B/001-001609,2018-03-08 00:00:00,3,2.52,0.47999999999999998,4,6807
1170,B/001-001610,2018-03-08 00:00:00,11,9.2400000000000002,1.76,4,3449
1171,B/001-001611,2018-03-08 00:00:00,16,13.449999999999999,2.5499999999999998,4,5883
1172,B/001-001612,2018-03-08 00:00:00,18,15.130000000000001,2.8700000000000001,1,2342
1173,B/001-001613,2018-03-08 00:00:00,2,1.6799999999999999,0.32000000000000001,2,6508
1174,B/001-001614,2018-03-09 00:00:00,2,1.6799999999999999,0.32000000000000001,3,5353
1175,B/001-001615,2018-03-09 00:00:00,1,0.83999999999999997,0.16,3,4891
1176,B/001-001616,2018-03-09 00:00:00,4,3.3599999999999999,0.64000000000000001,2,4562
1177,B/001-001617,2018-03-09 00:00:00,4,3.3599999999999999,0.64000000000000001,4,6564
1178,B/001-001618,2018-03-09 00:00:00,1.5,1.26,0.23999999999999999,1,4870
1179,B/001-001619,2018-03-09 00:00:00,4,3.3599999999999999,0.64000000000000001,4,2127
1180,B/001-001620,2018-03-09 00:00:00,1,0.83999999999999997,0.16,3,6726
1181,B/001-001621,2018-03-10 00:00:00,2,1.6799999999999999,0.32000000000000001,5,4830
1182,B/001-001622,2018-03-10 00:00:00,4,3.3599999999999999,0.64000000000000001,3,2337
1183,B/001-001623,2018-03-10 00:00:00,8,6.7199999999999998,1.28,5,6370
1184,B/001-001624,2018-03-10 00:00:00,3,2.52,0.47999999999999998,5,5726
1185,B/001-001625,2018-03-10 00:00:00,28.800000000000001,24.199999999999999,4.5999999999999996,5,2367
1186,B/001-001626,2018-03-10 00:00:00,27.899999999999999,23.449999999999999,4.4500000000000002,1,4802
1187,B/001-001627,2018-03-10 00:00:00,28.800000000000001,24.199999999999999,4.5999999999999996,4,3175
1188,B/001-001628,2018-03-10 00:00:00,54,45.380000000000003,8.6199999999999992,3,5426
1189,B/001-001629,2018-03-11 00:00:00,5,4.2000000000000002,0.80000000000000004,5,6918
1190,B/001-001630,2018-03-11 00:00:00,20,16.809999999999999,3.1899999999999999,5,6456
1191,B/001-001631,2018-03-12 00:00:00,3.5,2.9399999999999999,0.56000000000000005,4,5126
1192,B/001-001632,2018-03-12 00:00:00,11.5,9.6600000000000001,1.8400000000000001,2,6329
1193,B/001-001633,2018-03-12 00:00:00,1.5,1.26,0.23999999999999999,5,4202
1194,B/001-001634,2018-03-13 00:00:00,5,4.2000000000000002,0.80000000000000004,3,4462
1195,B/001-001635,2018-03-13 00:00:00,2,1.6799999999999999,0.32000000000000001,4,2719
1196,B/001-001636,2018-03-13 00:00:00,20,16.809999999999999,3.1899999999999999,3,5952
1197,B/001-001637,2018-03-13 00:00:00,20,16.809999999999999,3.1899999999999999,2,929
1198,B/001-001638,2018-03-13 00:00:00,19,15.970000000000001,3.0299999999999998,3,6979
1199,B/001-001639,2018-03-13 00:00:00,4,3.3599999999999999,0.64000000000000001,5,4420
1200,B/001-001640,2018-03-14 00:00:00,19,15.970000000000001,3.0299999999999998,1,5421
1201,B/001-001641,2018-03-14 00:00:00,10,8.4000000000000004,1.6000000000000001,5,1879
1202,B/001-001642,2018-03-14 00:00:00,3,2.52,0.47999999999999998,2,6045
1203,B/001-001643,2018-03-14 00:00:00,3,2.52,0.47999999999999998,4,2320
1204,B/001-001644,2018-03-14 00:00:00,20,16.809999999999999,3.1899999999999999,4,2474
1205,B/001-001645,2018-03-15 00:00:00,2,1.6799999999999999,0.32000000000000001,1,4099
1206,B/001-001646,2018-03-15 00:00:00,1,0.83999999999999997,0.16,1,6101
1207,B/001-001647,2018-03-15 00:00:00,1.5,1.26,0.23999999999999999,5,4407
1208,B/001-001648,2018-03-15 00:00:00,4,3.3599999999999999,0.64000000000000001,4,1664
1209,B/001-001649,2018-03-15 00:00:00,0.5,0.41999999999999998,8.0000000000000002E-2,2,6263
1210,B/001-001650,2018-03-15 00:00:00,0.5,0.41999999999999998,8.0000000000000002E-2,1,690
1211,B/001-001651,2018-03-15 00:00:00,9,7.5599999999999996,1.4399999999999999,4,3924
1212,B/001-001652,2018-03-16 00:00:00,20,16.809999999999999,3.1899999999999999,4,613
1213,B/001-001653,2018-03-16 00:00:00,19,15.970000000000001,3.0299999999999998,2,5263
1214,B/001-001654,2018-03-16 00:00:00,4,3.3599999999999999,0.64000000000000001,4,1905
1215,B/001-001655,2018-03-17 00:00:00,20,16.809999999999999,3.1899999999999999,3,1549
1216,B/001-001656,2018-03-17 00:00:00,6,5.04,0.95999999999999996,4,3500
1217,B/001-001657,2018-03-17 00:00:00,6,5.04,0.95999999999999996,4,575
1218,B/001-001658,2018-03-18 00:00:00,17,14.289999999999999,2.71,5,6686
1219,B/001-001659,2018-03-18 00:00:00,5,4.2000000000000002,0.80000000000000004,4,2778
1220,B/001-001660,2018-03-18 00:00:00,5,4.2000000000000002,0.80000000000000004,4,4664
1221,B/001-001661,2018-03-18 00:00:00,8,6.7199999999999998,1.28,1,5866
1222,B/001-001662,2018-03-18 00:00:00,7.2000000000000002,6.0499999999999998,1.1499999999999999,4,3740
1223,B/001-001663,2018-03-18 00:00:00,18,15.130000000000001,2.8700000000000001,3,2845
1224,B/001-001664,2018-03-18 00:00:00,8,6.7199999999999998,1.28,1,4364
1225,B/001-001665,2018-03-18 00:00:00,12,10.08,1.9199999999999999,2,3286
1226,B/001-001666,2018-03-18 00:00:00,7.5,6.2999999999999998,1.2,4,793
1227,B/001-001667,2018-03-19 00:00:00,1.5,1.26,0.23999999999999999,3,6495
1228,B/001-001668,2018-03-19 00:00:00,2,1.6799999999999999,0.32000000000000001,4,3936
1229,B/001-001669,2018-03-20 00:00:00,4.0199999999999996,3.3799999999999999,0.64000000000000001,5,4937
1230,B/001-001670,2018-03-20 00:00:00,10.5,8.8200000000000003,1.6799999999999999,2,1395
1231,B/001-001671,2018-03-20 00:00:00,10,8.4000000000000004,1.6000000000000001,2,267
1232,B/001-001672,2018-03-20 00:00:00,8,6.7199999999999998,1.28,4,1836
1233,B/001-001673,2018-03-20 00:00:00,2,1.6799999999999999,0.32000000000000001,5,1990
1234,B/001-001674,2018-03-20 00:00:00,0.5,0.41999999999999998,8.0000000000000002E-2,4,3376
1235,B/001-001675,2018-03-20 00:00:00,3,2.52,0.47999999999999998,3,7175
1236,B/001-001676,2018-03-21 00:00:00,8,6.7199999999999998,1.28,5,3923
1237,B/001-001677,2018-03-21 00:00:00,2,1.6799999999999999,0.32000000000000001,4,3095
1238,B/001-001678,2018-03-21 00:00:00,2,1.6799999999999999,0.32000000000000001,2,485
1239,B/001-001679,2018-03-21 00:00:00,30,25.210000000000001,4.79,5,207
1240,B/001-001680,2018-03-21 00:00:00,19,15.970000000000001,3.0299999999999998,4,3440
1241,B/001-001681,2018-03-21 00:00:00,18,15.130000000000001,2.8700000000000001,2,331
1242,B/001-001682,2018-03-21 00:00:00,5,4.2000000000000002,0.80000000000000004,2,853
1243,B/001-001683,2018-03-21 00:00:00,5,4.2000000000000002,0.80000000000000004,4,5501
1244,B/001-001684,2018-03-22 00:00:00,16,13.449999999999999,2.5499999999999998,2,3855
1245,B/001-001685,2018-03-22 00:00:00,6,5.04,0.95999999999999996,5,4142
1246,B/001-001686,2018-03-22 00:00:00,6,5.04,0.95999999999999996,3,4479
1247,B/001-001687,2018-03-23 00:00:00,5,4.2000000000000002,0.80000000000000004,1,678
1248,B/001-001688,2018-03-24 00:00:00,8,6.7199999999999998,1.28,1,2295
1249,B/001-001689,2018-03-24 00:00:00,20,16.809999999999999,3.1899999999999999,4,4180
1250,B/001-001690,2018-03-25 00:00:00,16,13.449999999999999,2.5499999999999998,4,5489
1251,B/001-001691,2018-03-25 00:00:00,6,5.04,0.95999999999999996,3,4660
1252,B/001-001692,2018-03-25 00:00:00,4,3.3599999999999999,0.64000000000000001,1,2051
1253,B/001-001693,2018-03-26 00:00:00,1.5,1.26,0.23999999999999999,2,4716
1254,B/001-001694,2018-03-26 00:00:00,2,1.6799999999999999,0.32000000000000001,4,309
1255,B/001-001695,2018-03-26 00:00:00,15,12.609999999999999,2.3900000000000001,2,6256
1256,B/001-001696,2018-03-26 00:00:00,15,12.609999999999999,2.3900000000000001,4,104
1257,B/001-001697,2018-03-26 00:00:00,10,8.4000000000000004,1.6000000000000001,4,3954
1258,B/001-001698,2018-03-26 00:00:00,6,5.04,0.95999999999999996,5,6388
1259,B/001-001699,2018-03-26 00:00:00,23,19.329999999999998,3.6699999999999999,2,932
1260,B/001-001700,2018-03-26 00:00:00,12,10.08,1.9199999999999999,2,7012
1261,B/001-001701,2018-03-27 00:00:00,3,2.52,0.47999999999999998,2,5858
1262,B/001-001702,2018-03-27 00:00:00,1,0.83999999999999997,0.16,2,5396
1263,B/001-001703,2018-03-27 00:00:00,4,3.3599999999999999,0.64000000000000001,5,5067
1264,B/001-001704,2018-03-27 00:00:00,4,3.3599999999999999,0.64000000000000001,5,7069
1265,B/001-001705,2018-03-27 00:00:00,2,1.6799999999999999,0.32000000000000001,1,5375
1266,B/001-001706,2018-03-27 00:00:00,5,4.2000000000000002,0.80000000000000004,4,2632
1267,B/001-001707,2018-03-27 00:00:00,20,16.809999999999999,3.1899999999999999,2,23
1268,B/001-001708,2018-03-27 00:00:00,2,1.6799999999999999,0.32000000000000001,5,6952
1269,B/001-001709,2018-03-28 00:00:00,12,10.08,1.9199999999999999,3,2842
1270,B/001-001710,2018-03-28 00:00:00,15,12.609999999999999,2.3900000000000001,2,1699
1271,B/001-001711,2018-03-28 00:00:00,17,14.289999999999999,2.71,1,4316
1272,B/001-001712,2018-03-28 00:00:00,25,21.010000000000002,3.9900000000000002,5,2872
1273,B/001-001713,2018-03-28 00:00:00,7,5.8799999999999999,1.1200000000000001,1,3393
1274,B/001-001714,2018-03-28 00:00:00,6,5.04,0.95999999999999996,5,3680
1275,B/001-001715,2018-03-28 00:00:00,4,3.3599999999999999,0.64000000000000001,2,4017
1276,B/001-001716,2018-03-28 00:00:00,8,6.7199999999999998,1.28,5,292
1277,B/001-001717,2018-03-29 00:00:00,5,4.2000000000000002,0.80000000000000004,1,6961
1278,B/001-001718,2018-03-30 00:00:00,6,5.04,0.95999999999999996,5,5631
1279,B/001-001719,2018-03-30 00:00:00,10,8.4000000000000004,1.6000000000000001,2,4920
1280,B/001-001720,2018-03-30 00:00:00,8,6.7199999999999998,1.28,5,4707
1281,B/001-001721,2018-03-31 00:00:00,20,16.809999999999999,3.1899999999999999,1,1588
1282,B/001-001722,2018-03-31 00:00:00,19,15.970000000000001,3.0299999999999998,4,1309
1283,B/001-001723,2018-03-31 00:00:00,1.5,1.26,0.23999999999999999,3,6457
1284,B/001-001724,2018-03-31 00:00:00,3,2.52,0.47999999999999998,5,1434
1285,B/001-001725,2018-03-31 00:00:00,1.5,1.26,0.23999999999999999,4,7131
1286,B/001-001726,2018-03-31 00:00:00,4,3.3599999999999999,0.64000000000000001,2,6486
1287,B/001-001727,2018-04-01 00:00:00,4,3.3599999999999999,0.64000000000000001,1,279
1288,B/001-001728,2018-04-01 00:00:00,2,1.6799999999999999,0.32000000000000001,2,3946
1289,B/001-001729,2018-04-01 00:00:00,3,2.52,0.47999999999999998,4,2700
1290,B/001-001730,2018-04-01 00:00:00,1,0.83999999999999997,0.16,2,6183
1291,B/001-001731,2018-04-01 00:00:00,0.5,0.41999999999999998,8.0000000000000002E-2,2,6337
1292,B/001-001732,2018-04-01 00:00:00,4,3.3599999999999999,0.64000000000000001,2,964
1293,B/001-001733,2018-04-01 00:00:00,3,2.52,0.47999999999999998,4,6229
1294,B/001-001734,2018-04-02 00:00:00,4,3.3599999999999999,0.64000000000000001,3,1511
1295,B/001-001735,2018-04-02 00:00:00,3.5,2.9399999999999999,0.56000000000000005,2,5977
1296,B/001-001736,2018-04-02 00:00:00,19,15.970000000000001,3.0299999999999998,3,6747
1297,B/001-001737,2018-04-02 00:00:00,6,5.04,0.95999999999999996,4,6468
1298,B/001-001738,2018-04-02 00:00:00,20,16.809999999999999,3.1899999999999999,5,6440
1299,B/001-001739,2018-04-02 00:00:00,10.5,8.8200000000000003,1.6799999999999999,3,1417
1300,B/001-001740,2018-04-02 00:00:00,11,9.2400000000000002,1.76,2,7114
1301,B/001-001741,2018-04-02 00:00:00,3.5,2.9399999999999999,0.56000000000000005,2,3090
1302,B/001-001742,2018-04-02 00:00:00,50,42.020000000000003,7.9800000000000004,4,4043
1303,B/001-001743,2018-04-03 00:00:00,60,50.420000000000002,9.5800000000000001,4,3196
1304,B/001-001744,2018-04-03 00:00:00,30,25.210000000000001,4.79,3,5447
1305,B/001-001745,2018-04-03 00:00:00,18,15.130000000000001,2.8700000000000001,4,3637
1306,B/001-001746,2018-04-04 00:00:00,5,4.2000000000000002,0.80000000000000004,3,3098
1307,B/001-001747,2018-04-04 00:00:00,15,12.609999999999999,2.3900000000000001,4,6148
1308,B/001-001748,2018-04-04 00:00:00,5,4.2000000000000002,0.80000000000000004,4,942
1309,B/001-001749,2018-04-04 00:00:00,1.5,1.26,0.23999999999999999,3,3077
1310,B/001-001750,2018-04-04 00:00:00,5,4.2000000000000002,0.80000000000000004,1,334
1311,B/001-001751,2018-04-05 00:00:00,10,8.4000000000000004,1.6000000000000001,2,4848
1312,B/001-001752,2018-04-05 00:00:00,20,16.809999999999999,3.1899999999999999,2,2124
1313,B/001-001753,2018-04-05 00:00:00,3,2.52,0.47999999999999998,3,6839
1314,B/001-001754,2018-04-05 00:00:00,20,16.809999999999999,3.1899999999999999,5,3664
1315,B/001-001755,2018-04-05 00:00:00,2,1.6799999999999999,0.32000000000000001,5,6281
1316,B/001-001756,2018-04-05 00:00:00,5,4.2000000000000002,0.80000000000000004,2,6751
1317,B/001-001757,2018-04-05 00:00:00,8.5,7.1399999999999997,1.3600000000000001,3,1978
1318,B/001-001758,2018-04-05 00:00:00,2,1.6799999999999999,0.32000000000000001,3,5644
1319,B/001-001759,2018-04-05 00:00:00,17,14.289999999999999,2.71,4,2602
1320,B/001-001760,2018-04-05 00:00:00,11,9.2400000000000002,1.76,3,6085
1321,B/001-001761,2018-04-06 00:00:00,12,10.08,1.9199999999999999,4,985
1322,B/001-001762,2018-04-06 00:00:00,6,5.04,0.95999999999999996,1,4036
1323,B/001-001763,2018-04-06 00:00:00,6,5.04,0.95999999999999996,3,2658
1324,B/001-001764,2018-04-07 00:00:00,5,4.2000000000000002,0.80000000000000004,2,1378
1325,B/001-001765,2018-04-07 00:00:00,10,8.4000000000000004,1.6000000000000001,4,2398
1326,B/001-001766,2018-04-07 00:00:00,10,8.4000000000000004,1.6000000000000001,2,2120
1327,B/001-001767,2018-04-07 00:00:00,3,2.52,0.47999999999999998,2,1042
1328,B/001-001768,2018-04-07 00:00:00,3,2.52,0.47999999999999998,4,3843
1329,B/001-001769,2018-04-08 00:00:00,4,3.3599999999999999,0.64000000000000001,2,1273
1330,B/001-001770,2018-04-08 00:00:00,2,1.6799999999999999,0.32000000000000001,2,2542
1331,B/001-001771,2018-04-09 00:00:00,5,4.2000000000000002,0.80000000000000004,4,896
1332,B/001-001772,2018-04-09 00:00:00,6,5.04,0.95999999999999996,4,4563
1333,B/001-001773,2018-04-09 00:00:00,7,5.8799999999999999,1.1200000000000001,3,4900
1334,B/001-001774,2018-04-09 00:00:00,5.5,4.6200000000000001,0.88,3,3090
1335,B/001-001775,2018-04-09 00:00:00,15,12.609999999999999,2.3900000000000001,3,3243
1336,B/001-001776,2018-04-09 00:00:00,6,5.04,0.95999999999999996,2,6544
1337,B/001-001777,2018-04-09 00:00:00,30,25.210000000000001,4.79,2,1221
1338,B/001-001778,2018-04-09 00:00:00,5,4.2000000000000002,0.80000000000000004,3,2423
1339,B/001-001779,2018-04-10 00:00:00,21,17.649999999999999,3.3500000000000001,1,6995
1340,B/001-001780,2018-04-10 00:00:00,10,8.4000000000000004,1.6000000000000001,5,557
1341,B/001-001781,2018-04-10 00:00:00,8,6.7199999999999998,1.28,3,610
1342,B/001-001782,2018-04-10 00:00:00,6,5.04,0.95999999999999996,2,3843
1343,B/001-001783,2018-04-11 00:00:00,5,4.2000000000000002,0.80000000000000004,4,3180
1344,B/001-001784,2018-04-11 00:00:00,6,5.04,0.95999999999999996,3,2418
1345,B/001-001785,2018-04-11 00:00:00,5,4.2000000000000002,0.80000000000000004,1,974
1346,B/001-001786,2018-04-11 00:00:00,8,6.7199999999999998,1.28,3,1494
1347,B/001-001787,2018-04-11 00:00:00,8,6.7199999999999998,1.28,4,5160
1348,B/001-001788,2018-04-11 00:00:00,16,13.449999999999999,2.5499999999999998,4,4032
1349,B/001-001789,2018-04-11 00:00:00,16,13.449999999999999,2.5499999999999998,2,5601
1350,B/001-001790,2018-04-11 00:00:00,17,14.289999999999999,2.71,3,5755
1351,B/001-001791,2018-04-11 00:00:00,7.5,6.2999999999999998,1.2,4,3762
1352,B/001-001792,2018-04-12 00:00:00,10,8.4000000000000004,1.6000000000000001,3,2174
1353,B/001-001793,2018-04-13 00:00:00,6.5,5.46,1.04,1,2809
1354,B/001-001794,2018-04-13 00:00:00,4,3.3599999999999999,0.64000000000000001,5,1914
1355,B/001-001795,2018-04-13 00:00:00,8,6.7199999999999998,1.28,2,1636
1356,B/001-001796,2018-04-13 00:00:00,1.5,1.26,0.23999999999999999,2,558
1357,B/001-001797,2018-04-13 00:00:00,2,1.6799999999999999,0.32000000000000001,4,3359
1358,B/001-001798,2018-04-14 00:00:00,4,3.3599999999999999,0.64000000000000001,2,789
1359,B/001-001799,2018-04-14 00:00:00,3.5,2.9399999999999999,0.56000000000000005,2,2059
1360,B/001-001800,2018-04-14 00:00:00,19,15.970000000000001,3.0299999999999998,4,4926
1361,B/001-001801,2018-04-14 00:00:00,10,8.4000000000000004,1.6000000000000001,1,6744
1362,B/001-001802,2018-04-15 00:00:00,6,5.04,0.95999999999999996,5,1037
1363,B/001-001803,2018-04-15 00:00:00,12,10.08,1.9199999999999999,3,4520
1364,B/001-001804,2018-04-15 00:00:00,20,16.809999999999999,3.1899999999999999,3,4674
1365,B/001-001805,2018-04-15 00:00:00,5,4.2000000000000002,0.80000000000000004,3,6060
1366,B/001-001806,2018-04-15 00:00:00,25,21.010000000000002,3.9900000000000002,2,737
1367,B/001-001807,2018-04-15 00:00:00,25,21.010000000000002,3.9900000000000002,4,1940
1368,B/001-001808,2018-04-16 00:00:00,4,3.3599999999999999,0.64000000000000001,5,1218
1369,B/001-001809,2018-04-16 00:00:00,1,0.83999999999999997,0.16,5,426
1370,B/001-001810,2018-04-16 00:00:00,14.25,11.970000000000001,2.2799999999999998,3,147
1371,B/001-001811,2018-04-16 00:00:00,13.130000000000001,11.029999999999999,2.1000000000000001,3,3381
1372,B/001-001812,2018-04-17 00:00:00,9,7.5599999999999996,1.4399999999999999,1,4631
1373,B/001-001813,2018-04-17 00:00:00,25.5,21.43,4.0700000000000003,2,3870
1374,B/001-001814,2018-04-17 00:00:00,3.3700000000000001,2.8300000000000001,0.54000000000000004,2,511
1375,B/001-001815,2018-04-17 00:00:00,2.6200000000000001,2.2000000000000002,0.41999999999999998,3,2946
1376,B/001-001816,2018-04-17 00:00:00,1.5,1.26,0.23999999999999999,2,1318
1377,B/001-001817,2018-04-17 00:00:00,3.75,3.1499999999999999,0.59999999999999998,4,3570
1378,B/001-001818,2018-04-17 00:00:00,7.5,6.2999999999999998,1.2,2,5139
1379,B/001-001819,2018-04-17 00:00:00,12.369999999999999,10.390000000000001,1.98,2,5293
1380,B/001-001820,2018-04-18 00:00:00,4,3.3599999999999999,0.64000000000000001,3,1624
1381,B/001-001821,2018-04-18 00:00:00,20,16.809999999999999,3.1899999999999999,3,3626
1382,B/001-001822,2018-04-18 00:00:00,5,4.2000000000000002,0.80000000000000004,3,1932
1383,B/001-001823,2018-04-19 00:00:00,10,8.4000000000000004,1.6000000000000001,2,3483
1384,B/001-001824,2018-04-19 00:00:00,3,2.52,0.47999999999999998,2,1173
1385,B/001-001825,2018-04-19 00:00:00,1.5,1.26,0.23999999999999999,2,96
1386,B/001-001826,2018-04-19 00:00:00,3,2.52,0.47999999999999998,4,4811
1387,B/001-001827,2018-04-20 00:00:00,10,8.4000000000000004,1.6000000000000001,4,4155
1388,B/001-001828,2018-04-20 00:00:00,8.5199999999999996,7.1600000000000001,1.3600000000000001,1,3510
1389,B/001-001829,2018-04-20 00:00:00,23.039999999999999,19.359999999999999,3.6800000000000002,5,4463
1390,B/001-001830,2018-04-21 00:00:00,3.5,2.9399999999999999,0.56000000000000005,3,237
1391,B/001-001831,2018-04-21 00:00:00,32,26.890000000000001,5.1100000000000003,5,574
1392,B/001-001832,2018-04-21 00:00:00,2,1.6799999999999999,0.32000000000000001,3,4057
1393,B/001-001833,2018-04-21 00:00:00,5,4.2000000000000002,0.80000000000000004,3,4211
1394,B/001-001834,2018-04-21 00:00:00,6,5.04,0.95999999999999996,1,2218
1395,B/001-001835,2018-04-21 00:00:00,7,5.8799999999999999,1.1200000000000001,3,2188
